section-details-link,expand,readonly,readonly (2),readonly (3),readonly (4),readonly (5),ui-pillbox-summary,ui-state-default,ui-state-default (2),ui-state-default (3),ui-state-default (4),ui-state-default (5),ui-state-default (6),ui-state-default (7),meeting,tooltip-row (3),tooltip-row (5),tooltip-row (7),tooltip-row (9),readonly (7),status-full,status-bold,readonly (8),readonly (9),readonly (11),meeting (2),meeting (3),meeting (4),meeting (5),status-waitlist,status-bold (2),readonly (12),readonly (13),status-bold (3),ui-pillbox-summary (2),ui-state-default (8),ui-state-default (9),ui-state-default (10),ui-state-default (11),ui-state-default (12),ui-state-default (13),ui-state-default (14),meeting (6),meeting (7),meeting (8),meeting (9),meeting (10),tooltip-row (11),tooltip-row (12),tooltip-row (13),tooltip-row (14),tooltip-row (15),tooltip-row (16),tooltip-row (17),tooltip-row (18),tooltip-row (19),tooltip-row (20)
Dissertation Continuation,Individual Instruction,Physics,9996,27,0,52641,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Physics,9996,28,0,52794,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Physics,9996,29,0,53397,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,3,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Physics,9996,30,0,50212,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exam Preparation&#8212;Doctoral,Individual Instruction,Political Science,8960,01,0,50415,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,10,GS Col Socl Sci & Humanities,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Research,Individual Instruction,Political Science,9986,01,0,51309,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,7,GS Col Socl Sci & Humanities,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Political Science,9990,01,0,51310,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,10,GS Col Socl Sci & Humanities,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 2,Individual Instruction,Political Science,9991,01,0,50636,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,10,GS Col Socl Sci & Humanities,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Political Science,9996,01,0,51311,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,7,GS Col Socl Sci & Humanities,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thesis Continuation - Half-Time,Individual Instruction,Psychology,7996,01,0,50045,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,9,GS College of Science,Full-time status,No Course Evaluation,,,,,,,Half-time Status,,,,,,,,,,,,,,,,,,,,,,,,,
Research Project,Individual Instruction,Psychology,8401,01,3,50024,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",FULL: 0 of 40 seats remain.,FULL,GS College of Science,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Research Project,Individual Instruction,Psychology,8401,02,3,52687,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Special Topics in Psychology,Seminar,Psychology,8402,01,3,50067,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,10,GS College of Science,No Course Evaluation,Topics Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Research,Individual Instruction,Psychology,9986,01,0,50068,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,24,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,01,0,50069,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,02,0,50070,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,03,0,50366,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,3,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,05,0,50367,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,06,0,50071,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,07,0,50072,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,08,0,50201,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,09,0,50101,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,10,0,50202,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,11,0,50368,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,12,0,50369,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,3,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,13,0,50370,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,14,0,50592,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,15,0,50593,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,16,0,50773,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,3,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,17,0,50774,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,5,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,18,0,50775,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,19,0,50979,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,20,0,50980,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,21,0,52970,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,22,0,52971,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,23,0,52972,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,5,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,24,0,52973,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,25,0,52974,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,26,0,52975,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,27,0,52976,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,28,0,52977,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,29,0,52978,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Term 1,Individual Instruction,Psychology,9990,30,0,52979,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,01,0,50371,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,02,0,50177,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,03,0,50049,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,04,0,50050,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,5,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,06,0,50051,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",FULL: 0 of 2 seats remain.,FULL,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,07,0,50203,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,09,0,50073,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,5,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,12,0,50102,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,15,0,50210,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,17,0,50052,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,18,0,50324,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,3,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,19,0,50323,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,20,0,50372,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,5,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,21,0,50373,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,3,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,23,0,50416,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,24,0,50594,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,25,0,50776,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,26,0,50777,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,27,0,50778,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,28,0,50870,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,29,0,50893,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,30,0,52621,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,31,0,52656,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,4,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,32,0,52980,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,33,0,52981,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,1,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,34,0,52982,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,35,0,52983,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissertation Continuation,Individual Instruction,Psychology,9996,36,0,52984,None,S,M,T,W,T,F,S,-,Building: None,Room: None,Start Date: 05/05/2025,End Date: 08/16/2025,"No campus, no room needed",,2,GS College of Science,Full-time status,No Course Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
